timestamp,scheme,experiment,operation,role,B,trial,warmup,total_time_ns,per_signal_time_ns,scheme_specific_parameters,recipient_mode,status
2026-08-26T08:47:14.145388874Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,98,false,4267980,426798,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.151923134Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,99,false,4014642,401464,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.173920985Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,32,-20,true,13100308,409384,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.190680689Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,32,-19,true,14566102,455190,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.205418705Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,32,-18,true,12750501,398453,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.220846012Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,32,-17,true,12966727,405210,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.237298817Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,32,-16,true,13844366,432636,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.252146365Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,32,-15,true,12453147,389160,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.266969721Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,32,-14,true,12209151,381535,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.285800066Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,32,-13,true,16087021,502719,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.301424951Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,32,-12,true,12737556,398048,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.315478593Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,32,-11,true,12141109,379409,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.330649957Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,32,-10,true,12854898,401715,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.345286966Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,32,-9,true,12322264,385070,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.36139699Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,32,-8,true,13733359,429167,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.376240664Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,32,-7,true,12254139,382941,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.394206544Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,32,-6,true,15237292,476165,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.409474683Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,32,-5,true,12709698,397178,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.424141519Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,32,-4,true,12398558,387454,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.439849407Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,32,-3,true,13180646,411895,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.453968023Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,32,-2,true,12154556,379829,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.469580712Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,32,-1,true,12754173,398567,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.483993632Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,32,0,false,12212823,381650,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.499337792Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,32,1,false,13189009,412156,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.514984742Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,32,2,false,13544863,423276,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.531612665Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,32,3,false,14521518,453797,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.54678526Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,32,4,false,13340309,416884,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.562767022Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,32,5,false,13393534,418547,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
